Model,Make,Model,Vehicle Class,Engine Size,Cylinders,Transmission,Fuel,City rate,Hwy rate,Combined rate,premium_mpg,CO2 Emissions
2021,Toyota,GR Supra 2.0,Two-seater,2,4,AS8,Z,36,28,32,34,315
2021,Toyota,GR Supra 3.0,Two-seater,3,6,AS8,Z,40,30,36,30,349
2021,Toyota,Highlander,SUV: Small,3.5,6,AS8,X,45,31,39,27,384
2021,Toyota,Highlander AWD,SUV: Small,3.5,6,AS8,X,45,33,39,27,386
2021,Toyota,Highlander Hybrid AWD,SUV: Standard,2.5,4,AV,X,25,26,25,42,253
2021,Toyota,Highlander Hybrid AWD Limited/Platinum,SUV: Standard,2.5,4,AV,X,25,26,25,42,250
2021,Toyota,Prius,Mid-size,1.8,4,AV,X,17,18,17,63,170
2021,Toyota,Prius AWD,Mid-size,1.8,4,AV,X,17,19,18,59,178
2021,Toyota,RAV4,SUV: Small,2.5,4,AS8,X,33,26,30,36,294
2021,Toyota,RAV4 (Stop/Start),SUV: Small,2.5,4,AS8,X,32,26,29,37,288
2021,Toyota,RAV4 AWD,SUV: Small,2.5,4,AS8,X,36,27,32,34,312
2021,Toyota,RAV4 AWD (Stop/Start),SUV: Small,2.5,4,AS8,X,33,27,30,35,299
2021,Toyota,RAV4 AWD LE,SUV: Small,2.5,4,AS8,X,33,26,30,36,294
2021,Toyota,RAV4 AWD TRD Off-Road,SUV: Small,2.5,4,AS8,X,36,28,32,33,320
2021,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4,AV,X,22,24,23,47,224
2021,Toyota,Sequoia 4WD,SUV: Standard,5.7,8,AS6,X,70,53,62,17,614
2021,Toyota,Sienna,Minivan,2.5,4,AV,X,25,25,25,43,245
2021,Toyota,Sienna AWD,Minivan,2.5,4,AV,X,26,25,25,42,251
2021,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,X,49,40,45,24,445
2021,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,X,52,43,48,22,478
2021,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,3.5,6,M6,X,52,44,49,22,480
2021,Toyota,Tundra,Pickup truck: Standard,5.7,8,AS6,X,67,51,60,18,594
2021,Toyota,Tundra 4WD,Pickup truck: Standard,5.7,8,AS6,X,68,54,62,17,611
2021,Toyota,Venza AWD,SUV: Small,2.5,4,AV,X,22,24,23,46,226
2021,Volkswagen,Arteon 4MOTION,Full-size,2,4,AS8,Z,44,29,37,29,368
2021,Volkswagen,Atlas 4MOTION,SUV: Small,2,4,AS8,X,44,37,41,26,410
2021,Volkswagen,Atlas 4MOTION,SUV: Standard,3.6,6,AS8,X,55,41,49,22,482
2021,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,2,4,AS8,X,44,38,41,26,411
2021,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,3.6,6,AS8,X,52,39,47,23,462
2021,Volkswagen,Golf,Compact,1.4,4,AS8,X,31,25,28,38,278
2021,Volkswagen,Golf,Compact,1.4,4,M6,X,30,23,27,40,266
2021,Volkswagen,Golf GTI,Compact,2,4,AM7,X,37,28,33,33,322
2021,Volkswagen,Golf GTI,Compact,2,4,M6,X,38,30,34,31,341
2021,Volkswagen,Jetta,Compact,1.4,4,AS8,X,30,23,27,40,264
2021,Volkswagen,Jetta,Compact,1.4,4,M6,X,30,22,26,41,259
2021,Volkswagen,Jetta GLI,Compact,2,4,AM7,X,37,26,32,34,312
2021,Volkswagen,Jetta GLI,Compact,2,4,M6,X,37,26,32,33,317
2021,Volkswagen,Passat,Mid-size,2,4,AS6,X,37,25,31,34,312
2021,Volkswagen,Tiguan,SUV: Small,2,4,AS8,X,39,31,36,30,350
2021,Volkswagen,Tiguan 4MOTION,SUV: Small,2,4,AS8,X,42,33,37,29,371
2021,Volvo,S60 T5,Compact,2,4,AS8,Z,38,26,33,33,320
2021,Volvo,S60 T5 AWD,Compact,2,4,AS8,Z,41,27,35,31,344
2021,Volvo,S60 T6 AWD,Compact,2,4,AS8,Z,42,28,36,30,350
2021,Volvo,S90 T6 AWD,Mid-size,2,4,AS8,Z,43,28,36,29,358
2021,Volvo,V60 T5,Station wagon: Small,2,4,AS8,Z,38,26,33,33,320
2021,Volvo,V60 T6 AWD,Station wagon: Small,2,4,AS8,Z,43,28,36,29,358
2021,Volvo,V60 CC T5 AWD,Station wagon: Small,2,4,AS8,Z,41,29,36,30,352
2021,Volvo,XC40 T4 AWD,SUV: Small,2,4,AS8,X,40,29,35,30,347
2021,Volvo,XC40 T5 AWD,SUV: Small,2,4,AS8,Z,40,29,36,30,350
2021,Volvo,XC60 T5 AWD,SUV: Small,2,4,AS8,Z,42,31,37,29,368
2021,Volvo,XC60 T6 AWD,SUV: Small,2,4,AS8,Z,44,33,39,27,384
2021,Volvo,XC90 T5 AWD,SUV: Standard,2,4,AS8,Z,44,32,38,28,378
2021,Volvo,XC90 T6 AWD,SUV: Standard,2,4,AS8,Z,46,32,40,27,392
